#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
REL_CAPTOR;Captor;Capteur;Eroberer;;Captor;;;;;;;;;x
#tr_warehouse_1;Small Warehouse;Petit entrep?t;Kleines Lagerhaus;;Almac?n Peque?o;;;;;;;;;x
tr_warehouse_1;Storehouse;Entrep?t;Lagerhaus;;Almac?n;;;;;;;;;x
tr_warehouse_2;Storehouse;Entrep?t;Lagerhaus;;Almac?n;;;;;;;;;x
tr_warehouse_3;Storehouse;Entrep?t;Lagerhaus;;Almac?n;;;;;;;;;x
#tr_warehouse_3;Large Warehouse;Grand entrep?t;Gro?es Lagerhaus;;Gran Almac?n;;;;;;;;;x
#tr_enclave_1;Small Merchant Enclave;Petite enclave marchande;Kleine Handelsenklave;;Enclave Mercante Peque?o;;;;;;;;;x
tr_enclave_1;Fleet Enclave;Enclave marchande;Handelsenklave;;Enclave Mercante;;;;;;;;;x
tr_enclave_2;Fleet Enclave;Enclave marchande;Handelsenklave;;Enclave Mercante;;;;;;;;;x
tr_enclave_3;Fleet Enclave;Enclave marchande;Handelsenklave;;Enclave Mercante;;;;;;;;;x
#tr_enclave_3;Large Merchant Enclave;Grande enclave marchande;Gro?e Handelsenklave;;Gran Enclave Mercante;;;;;;;;;x
#tr_garrison_1;Small Garrison;Petite garnison;Kleine Garnison;;Guarnici?n Peque?a;;;;;;;;;x
tr_garrison_1;Garrison;Garnison;Garnison;;Guarnici?n;;;;;;;;;x
tr_garrison_2;Garrison;Garnison;Garnison;;Guarnici?n;;;;;;;;;x
tr_garrison_3;Garrison;Garnison;Garnison;;Guarnici?n;;;;;;;;;x
#tr_garrison_3;Large Garrison;Grande garnison;Gro?e Garnison;;Gran Guarnici?n;;;;;;;;;x
#tr_fort_1;Small Fort;Petit fort;Kleines Fort;;Fuerte Peque?o;;;;;;;;;x
tr_fort_1;Watchtower;Fort;Fort;;Fuerte;;;;;;;;;x
tr_fort_2;Fortifications;Fort;Fort;;Fuerte;;;;;;;;;x
tr_fort_3;Fortress;Fort;Fort;;Fuerte;;;;;;;;;x
#tr_fort_3;Large Fort;Grand fort;Gro?es Fort;;Gran Fuerte;;;;;;;;;x
tr_port_1_desc;A few merchant ships load and off-load their cargo and passengers at this small haven.;Les gal?res marchandes chargent et d?chargent dans ce petit port.;Handelsschiffe ver- und entladen ihre G?ter in diesem kleinen Hafen.;;Las galeras mercantes cargan y descargan en este peque?o puerto.;;;;;;;;;x
tr_port_2_desc;Several merchant ships load and off-load their cargo and passengers at this haven.;Les gal?res marchandes chargent et d?chargent leurs marchandises dans ce port ? l'aide de cette grue en bois rudimentaire.;Handelsschiffe ver- und entladen ihre G?ter in diesem Hafen, mithilfe eines einfachen Hafenkrans aus Holz.;;Las galeras mercantes cargan y descargan con ayuda de una sencilla gr?a de madera en este puerto.;;;;;;;;;x
tr_port_3_desc;Many merchant ships load and off-load their cargo and passengers at this bustling haven.;Les gal?res marchandes chargent et d?chargent leurs marchandises ? ce port achaland? ? l'aide de plusieurs grues en bois.;Handelsschiffe ver- und entladen ihre G?ter in diesem belebten Hafen, mithilfe etlicher Hafenkr?ne aus Holz.;;Las galeras mercantes cargan y descargan ayudadas por varias gr?as de madera en este bullicioso puerto.;;;;;;;;;x
tr_warehouse_1_desc;This small storehouse houses goods and supplies awaiting shipment out to sea or to potential buyers further inland.;Les biens sont conserv?s dans ce petit entrep?t en attendant d'?tre exp?di?s par la mer ou vers de potentiels acheteurs ? l'int?rieur des terres.;Dieses kleine Lagerhaus beherbergt G?ter, die auf ihren Transport zu See oder zu m?glichen K?ufern im Inland warten. ;;Este peque?o almac?n conserva las mercanc?as a la espera de ser enviadas a ultramar o a potenciales compradores tierra adentro.;;;;;;;;;x
tr_warehouse_2_desc;This storehouse houses goods and supplies awaiting shipment out to sea or to potential buyers further inland.;Les biens sont conserv?s dans cet entrep?t en attendant d'?tre exp?di?s par la mer ou vers de potentiels acheteurs ? l'int?rieur des terres.;Dieses Lagerhaus beherbergt G?ter, die auf ihren Transport zu See oder zu m?glichen K?ufern im Inland warten. ;;Este almac?n conserva las mercanc?as a la espera de ser enviadas a ultramar o a potenciales compradores tierra adentro.;;;;;;;;;x
tr_warehouse_3_desc;This large storehouse houses goods and supplies awaiting shipment out to sea or to potential buyers further inland.;Les biens sont conserv?s dans ce grand entrep?t en attendant d'?tre exp?di?s par la mer ou vers de potentiels acheteurs ? l'int?rieur des terres.;Dieses gro?e Lagerhaus beherbergt G?ter, die auf ihren Transport zu See oder zu m?glichen K?ufern im Inland warten. ;;Este gran almac?n conserva las mercanc?as a la espera de ser enviadas a ultramar o a potenciales compradores tierra adentro.;;;;;;;;;x
tr_enclave_1_desc;A small enclave of stewards serving the fleet have established themselves in this foreign land to facilitate trade and transport.;Une petite enclave form?e d'expatri?s de la r?publique ?tablis en cette terre ?trang?re pour faire commerce.;Eine kleine Enklave von Auswanderern aus der Republik, die sich in diesem fremden Land niedergelassen haben, um Handel zu betreiben.;;Un peque?o enclave de expatriados de la rep?blica se han establecido en esta tierra extranjera para comerciar.;;;;;;;;;x
tr_enclave_2_desc;An enclave of stewarda representing the fleet have established themselves in this foreign land to facilitate trade and transport.;Une enclave form?e d'expatri?s de la r?publique ?tablis en cette terre ?trang?re pour faire commerce.;Eine Enklave von Auswanderern aus der Republik, die sich in diesem fremden Land niedergelassen haben, um Handel zu betreiben.;;Un enclave de expatriados de la rep?blica se han establecido en esta tierra extranjera para comerciar.;;;;;;;;;x
tr_enclave_3_desc;A large enclave of stewards representing the fleet have established themselves in this foreign land to facilitate trade and transport.;Une grande enclave form?e d'expatri?s de la r?publique qui se sont ?tablis en cette terre ?trang?re pour faire commerce.;Eine gro?e Enklave von Auswanderern aus der Republik, die sich in diesem fremden Land niedergelassen haben, um Handel zu betreiben.;;Un gran enclave de expatriados de la rep?blica se han establecido en esta tierra extranjera para comerciar.;;;;;;;;;x
tr_garrison_1_desc;A small garrison stands vigil over the trade post to deter orcs and outlaws.;Une petite garnison surveille le comptoir commercial pour dissuader les bandits et les puissances commerciales adverses.;Eine kleine Garnison wacht ?ber den Handelsposten, um Banditen und rivalisierende Handelsm?chte abzuschrecken.;;Una peque?a guarnici?n guarda el puesto comercial para disuadir a bandidos y potencias comerciales rivales.;;;;;;;;;x
tr_garrison_2_desc;A garrison stands vigil over the trade post to deter orcs and outlaws.;Une garnison surveille le comptoir commercial pour dissuader les bandits et les puissances commerciales adverses.;Eine Garnison wacht ?ber den Handelsposten, um Banditen und rivalisierende Handelsm?chte abzuschrecken.;;Una guarnici?n guarda el puesto comercial para disuadir a bandidos y potencias comerciales rivales.;;;;;;;;;x
tr_garrison_3_desc;A large garrison stands vigil over the trade post to deter orcs and outlaws.;Une grande garnison surveille le comptoir commercial pour dissuader les bandits et les puissances commerciales adverses.;Eine gro?e Garnison wacht ?ber den Handelsposten, um Banditen und rivalisierende Handelsm?chte abzuschrecken.;;Una gran guarnici?n guarda el puesto comercial para disuadir a bandidos y potencias comerciales rivales.;;;;;;;;;x
tr_fort_1_desc;This small tower overlooks the trade post, a final defense against any attacker.;Ce petit fort surplombe le comptoir commercial. Ses remparts en bois assurent la derni?re protection contre tout attaquant.;Dieses kleine Fort ?berblickt den Handelsposten und seine Holzmauer bildet die letzte Verteidigung gegen jegliche Angreifer.;;Este peque?o fuerte vigila el puesto comercial, y sus murallas de madera constituyen la ?ltima l?nea de defensa contra cualquier atacante.;;;;;;;;;x
tr_fort_2_desc;These fortifications overlook the trade post, and their wooden walls constitute the final defense against any attacker.;Ce fort surplombe le comptoir commercial. Ses remparts en pierre assurent la derni?re protection contre tout attaquant.;Dieses Fort ?berblickt den Handelsposten und seine Steinmauer bildet die letzte Verteidigung gegen jegliche Angreifer.;;Este fuerte vigila el puesto comercial, y sus muros de piedra constituyen la ?ltima l?nea de defensa contra cualquier atacante.;;;;;;;;;x
tr_fort_3_desc;This large fortress overlooks the trade post, and its stone walls constitute the final defense against any attacker.;Ce grand fort surplombe le comptoir commercial. Ses massifs remparts en pierre assure la derni?re protection contre tout attaquant.;Dieses gro?e Fort ?berblickt den Handelsposten und seine massive Steinmauer bildet die letzte Verteidigung gegen jegliche Angreifer.;;Este gran fuerte vigila el puesto comercial, y sus enormes muros de piedra constituyen la ?ltima l?nea de defensa contra cualquier atacante.;;;;;;;;;x
title_state_inquisitor;State Inquisitor;Grand inquisiteur;Staatlicher Inquisitor;;Inquisidor del Estado;;;;;;;;;x
title_state_inquisitor_desc;The three State Inquisitors are charged with ensuring the security of the realm against threats both internal and external.;Les trois grands inquisiteurs ont la charge d'assurer la s?curit? de la R?publique contre toute trahison, interne ou externe.;Die drei staatlichen Inquisitoren sind daf?r verantwortlich, die Sicherheit der Republik gegen jegliche innere oder ?u?ere Bedrohung sicherzustellen.;;Los tres Inquisidores del Estado est?n a cargo de asegurar la seguridad de la Rep?blica contra amenazas tanto internas como externas.;;;;;;;;;x
title_high_admiral;High Admiral;Grand amiral;Gro?admiral;;Gran Almirante;;;;;;;;;x
title_high_admiral_desc;The High Admiral is formally the chief of all noble Admirals and in charge of the unified Haven Navy, though he often relies on a competent staff.;Le grand amiral est le chef officiel de l'amiraut? et est en charge de la marine de la R?publique. Il compte n?anmoins sur du personnel comp?tent.;Der Gro?admiral ist der Form halber der Vorgesetzte der Admiralit?t und verantwortlich f?r die Marine der Republik, auch wenn er h?ufig auf seinen kompetenten Mitarbeiterstab vertraut.;;El Gran Almirante es formalmente el jefe del Almirantazgo y est? a cargo de la Armada de la Rep?blica, aunque a veces delega en personal competente.;;;;;;;;;x
title_high_judge;High Judge;Haut magistrat;Oberster Richter;;Juez Supremo;;;;;;;;;x
title_high_judge_desc;The High Judge is the supreme arbitrator of the realm, who answers only to the Council in most legal matters.;Le haut magistrat repr?sente la justice supr?me de la R?publique. Il ne r?pond que devant le conseil pour la plupart des affaires judiciaires.;Der Oberste Richter ist das h?chste Gericht der Republik, der in rechtlichen Angelegenheiten nur dem Rat gegen?ber Rechenschaft ablegen muss.;;El Juez Supremo encarna la justicia suprema de la Rep?blica, y responde s?lo ante el Consejo en la mayor?a de asuntos legales.;;;;;;;;;x
EXPENSE_FAMILY_DUES;Family Dues;Cotisations familiales;Famili?re Abgaben;;Deudas de Familia;;;;;;;;;x
TRIGGER_CAPITAL_HOLDING;Capital Holding;Propri?t?s en capital;Kapitalanteil;;Propiedad de Capital;;;;;;;;;x
EVTDESC60014;[Root.GetTitledName] and all [Root.GetHerHis] subjects have sworn fealty to a Noldorin lord!;Le grand [Root.GetTitledName] et tous [Root.GetHerHis] vassaux se sont convertis au christianisme nestorien !;Der/die gro?e [Root.GetTitledName] und all [Root.GetHerHis] Vasallen sind konvertiert und nehmen das nestorianische Christentum begeistert an!;;?Su alteza [Root.GetTitledName] y todos [Root.GetHerHis] vasallos se han convertido y abrazado el Nestorianismo!;;;;;;;;;x
TRIGGER_PLOT_TARGET_PROVINCE;Plot Target Province;Province vis?e par le complot;Anschlag auf Zielprovinz ver?ben;;Provincia Objetivo del Complot;;;;;;;;;x
EMBARGO_EFFECT;Embargo §Y$WHO$§! and gain §G$GOLD$§!? from razing §Y$NUM$§! Trade posts\n;Embargo contre §Y$WHO$§! et gain de §G$GOLD$§!? gr?ce au saccage de §Y$NUM$§! comptoirs commerciaux\n;Errichtet ein Embargo f?r §Y$WHO$§! und gewinnt §G$GOLD$§!?, indem Ihr §Y$NUM$§! Handelsposten niederrei?t\n;;Embargar a §Y$WHO$§! Y ganar §G$GOLD$§!? por arrasar §Y$NUM$§! Puestos Comerciales\n;;;;;;;;;x
LIFT_EMBARGO_EFFECT;Lift Embargo against $WHO$\n;Lever l'embargo contre $WHO$\n;Hebt das Embargo gegen $WHO$ auf\n;;Levantar embargo contra $WHO$\n;;;;;;;;;x
TRADE_INCOME;Trade Income;Revenus commerciaux;Handelseinkommen;;Ingreso Comercial;;;;;;;;;x
TRIGGER_TRADE_POST_OWNER;Trade Post Owner;Propri?taire du comptoir commercial;Besitzer des Handelspostens;;Propietario del Puesto Comercial;;;;;;;;;x
FAM_REAL_FATHER;Real Father;Vrai p?re;Tats?chlicher Vater;;Padre Verdadero;;;;;;;;;x
AN_UNKNOWN_FATHER;an unknown father;un p?re inconnu;ein unbekannter Vater;;padre desconocido;;;;;;;;;x
WAS_NOT_CONCEIVED_A_BASTARD;Was NOT conceived a Bastard;N'est PAS un b?tard;Wurde NICHT als Bastard gezeugt;;NO fue concebido como Bastardo;;;;;;;;;x
WAS_CONCEIVED_A_BASTARD;Was conceived a Bastard;Est un b?tard;Wurde als Bastard gezeugt;;Fue concebido como Bastardo;;;;;;;;;x
FATHER_OF_UNBORN_KNOWN;The Father of the Unborn Baby is NOT Known;Le p?re du b?b? ? venir n'est PAS connu;Der Vater des Ungeborenen Kindes ist NICHT Bekannt;;El padre del nonato NO es conocido;;;;;;;;;x
FATHER_OF_UNBORN_NOT_KNOWN;The Father of the Unborn Baby is Known;Le p?re du b?b? ? venir est connu;Der Vater des Ungeborenen Kindes ist Bekannt;;El padre del nonato es conocido;;;;;;;;;x
EVTDESC319;It seems my time with [From.GetTitledFirstName] has resulted in a child. Fortunately, [FromFrom.Father.GetTitledFirstName] thinks little [FromFrom.GetFirstName] is his!;Il semble que mon badinage avec [From.GetTitledFirstName] se soit fini par un enfant. Heureusement, [FromFrom.Father.GetTitledFirstName] pense que petit [FromFrom.GetFirstName] est le sien !;Es scheint, dass aus meiner T?ndelei mit [From.GetTitledFirstName] ein Kind entstanden ist. Gl?cklicherweise glaubt [FromFrom.Father.GetTitledFirstName], dass Klein-[FromFrom.GetFirstName] seins ist!;;Parece que mi escarceo con [From.GetTitledFirstName] ha dado como fruto un ni?o. ?Afortunadamente, [FromFrom.Father.GetTitledFirstName] cree que [FromFrom.GetFirstName] es suyo!;;;;;;;;;x
EVTOPTA319;Oops;Oups;Uups;;Ups;;;;;;;;;x
SET_FATHER_OF_UNBORN_KNOWN;The Father of the Unborn Baby is Revealed\n;Le nom du p?re du b?b? ? na?tre a ?t? r?v?l?\n;Der Vater des Ungeborenen Kindes wurde Entlarvt\n;;Se Revela el Padre del Nonato\n;;;;;;;;;x
SET_FATHER_OF_UNBORN_NOT_KNOWN;The Father of the Unborn Baby is Unknown\n;Le nom du p?re du b?b? ? na?tre est inconnu\n;Der Vater des Ungeborenen Kindes ist Unbekannt\n;;Se Desconoce el Padre del Nonato\n;;;;;;;;;x
HAVE_NOT_DYNASTY_FLAG;Does not have dynasty flag;N'a pas le drapeau de la dynastie;Besitzt keine dynastische Flagge ;;No tiene bandera din?stica;;;;;;;;;x
HAVE_DYNASTY_FLAG;Has dynasty flag;A le drapeau de la dynastie;Besitzt eine dynastische Flagge;;Tiene bandera din?stica;;;;;;;;;x
HAD_DYNASTY_FLAG_LESS_THAN;Had dynasty flag '§Y$FLAG$§!' for less than §Y$DAYS$§! days;A eu le drapeau de la dynastie '§Y$FLAG$§!' pendant moins de §Y$DAYS$§! jours;Besa? die dynastische Flagge '§Y$FLAG$§!' f?r weniger als §Y$DAYS$§! Tage;;Ha tenido la bandera '§Y$FLAG$§!' durante menos de §Y$DAYS$§! d?as;;;;;;;;;x
