#CODE;ENGLISH;FRENCH;GERMAN;SPANISH;ITALIAN;;x
b_lond_feren_adj;Lond Ferenian;Lond Ferenian;;;Lond Ferenian;;x
b_cirith_nimrais;Cirith Nimrais;Cirith Nimrais;;;Cirith Nimrais;;x
b_cirith_nimrais_adj;Cirith Nimraisian;Cirith Nimraisian;;;Cirith Nimraisian;;x
b_lefnuicradle;Lefnuicradle;Lefnuicradle;;;Lefnuicradle;;x
b_lefnuicradle_adj;Lefnuicradleian;Lefnuicradleian;;;Lefnuicradleian;;x
b_cabed_annuheled;Cabed Annuheled;Cabed Annuheled;;;Cabed Annuheled;;x
b_cabed_annuheled_adj;Cabed Annuheledian;Cabed Annuheledian;;;Cabed Annuheledian;;x
b_nan-i-feryth;Nan-i-Feryth;Nan-i-Feryth;;;Nan-i-Feryth;;x
b_nan-i-feryth_adj;Nan-i-Ferythian;Nan-i-Ferythian;;;Nan-i-Ferythian;;x
b_saerthondost;Saerthondost;Saerthondost;;;Saerthondost;;x
b_saerthondost_adj;Saerthondostian;Saerthondostian;;;Saerthondostian;;x
b_nan_celgalen;Nan Celgalen;Nan Celgalen;;;Nan Celgalen;;x
b_nan_celgalen_adj;Nan Celgalenian;Nan Celgalenian;;;Nan Celgalenian;;x
b_umb_estelwein_south;Umb Estelwein South;Umb Estelwein South;;;Umb Estelwein South;;x
b_umb_estelwein_south_adj;Umb Estelwein Southian;Umb Estelwein Southian;;;Umb Estelwein Southian;;x
b_corgonin;Corgonin;Corgonin;;;Corgonin;;x
b_corgonin_adj;Corgoninian;Corgoninian;;;Corgoninian;;x
b_east_nan_lefnui;East Nan Lefnui;East Nan Lefnui;;;East Nan Lefnui;;x
b_east_nan_lefnui_adj;East Nan Lefnuiian;East Nan Lefnuiian;;;East Nan Lefnuiian;;x
b_mornan;Mornan;Mornan;;;Mornan;;x
b_mornan_adj;Mornanian;Mornanian;;;Mornanian;;x
b_umb_estelwain;Umb Estelwain;Umb Estelwain;;;Umb Estelwain;;x
b_umb_estelwein_north_adj;Umb Estelwein Northian;Umb Estelwein Northian;;;Umb Estelwein Northian;;x
b_rond_rhandir;Rond Rhandir;Rond Rhandir;;;Rond Rhandir;;x
b_rond_rhandir_adj;Rond Rhandirian;Rond Rhandirian;;;Rond Rhandirian;;x
b_rendal;Rendal;Rendal;;;Rendal;;x
b_rendal_adj;Rendalian;Rendalian;;;Rendalian;;x
b_tarlang;Erech;Erech;;;Erech;;x
b_tarlang_adj;Erechian;Erechien;;;Erechian;;x
b_morthond_vale;Morthond Vale;Morthond Vale;;;Morthond Vale;;x
b_morthond_vale_adj;Morthond Valeian;Morthond Valeian;;;Morthond Valeian;;x
b_morthond_cradle;Morthond Cradle;Morthond Cradle;;;Morthond Cradle;;x
b_morthond_cradle_adj;Morthond Cradleian;Morthond Cradleian;;;Morthond Cradleian;;x
b_giril_vale;Giril Vale;Giril Vale;;;Giril Vale;;x
b_giril_vale_adj;Giril Valeian;Giril Valeian;;;Giril Valeian;;x
b_tarlangs_neck;Tarlang's Neck;Tarlang's Neck;;;Tarlang's Neck;;x
b_tarlangs_neck_adj;Tarlang's Neckian;Tarlang's Neckian;;;Tarlang's Neckian;;x
b_upper_lamedon;Upper Lamedon;Upper Lamedon;;;Upper Lamedon;;x
b_upper_lamedon_adj;Upper Lamedonian;Upper Lamedonian;;;Upper Lamedonian;;x
b_west_ethring;West Ethring;West Ethring;;;West Ethring;;x
b_west_ethring_adj;West Ethringian;West Ethringian;;;West Ethringian;;x
b_eredlamedon;Eredlamedon;Eredlamedon;;;Eredlamedon;;x
b_eredlamedon_adj;Eredlamedonian;Eredlamedonian;;;Eredlamedonian;;x
b_riversmouth;Riversmouth;Riversmouth;;;Riversmouth;;x
b_riversmouth_adj;Riversmouthian;Riversmouthian;;;Riversmouthian;;x
b_east_ethring;East Ethring;East Ethring;;;East Ethring;;x
b_east_ethring_adj;East Ethringian;East Ethringian;;;East Ethringian;;x
b_orthanc;Orthanc;Orthanc;;;Orthanc;;x
b_orthanc_adj;Orthancian;Orthancian;;;Orthancian;;x
b_isengard;Isengard;Isengard;;;Isengard;;x
b_isengard_adj;Isengardian;Isengardian;;;Isengardian;;x
b_westmarch;Westmarch;Westmarch;;;Westmarch;;x
b_westmarch_adj;Westmarchian;Westmarchian;;;Westmarchian;;x
b_druwaith_nimrais;Druwaith Nimrais;Druwaith Nimrais;;;Druwaith Nimrais;;x
b_druwaith_nimrais_adj;Druwaith Nimraisian;Druwaith Nimraisian;;;Druwaith Nimraisian;;x
b_umb_daier;Umb Daier;Umb Daier;;;Umb Daier;;x
b_umb_daier_adj;Umb Daierian;Umb Daierian;;;Umb Daierian;;x
b_isenangle;Isenangle;Isenangle;;;Isenangle;;x
b_isenangle_adj;Isenangleian;Isenangleian;;;Isenangleian;;x
b_druwaith_iaur;Druwaith Iaur;Druwaith Iaur;;;Druwaith Iaur;;x
b_druwaith_iaur_adj;Druwaith Iaurian;Druwaith Iaurian;;;Druwaith Iaurian;;x
b_isenmouthe;Isenmouthe;Isenmouthe;;;Isenmouthe;;x
b_isenmouthe_adj;Isenmoutheian;Isenmoutheian;;;Isenmoutheian;;x
b_mountains_of_shadow;Mountains of Shadow;Mountains of Shadow;;;Mountains of Shadow;;x
b_mountains_of_shadow_adj;Mountains of Shadowian;Mountains of Shadowian;;;Mountains of Shadowian;;x
b_imladris;Imladris;Imladris;;;Imladris;;x
b_imladris_adj;Imladrisian;Imladrisian;;;Imladrisian;;x
b_lorien;Lorien;Lorien;;;Lorien;;x
b_lorien_adj;Lorienian;Lorienian;;;Lorienian;;x
b_grey_havens;Grey Havens;Grey Havens;;;Grey Havens;;x
b_grey_havens_adj;Grey Havensian;Grey Havensian;;;Grey Havensian;;x
b_hyarromenyar;Hyarromenyar;Hyarromenyar;;;Hyarromenyar;;x
b_hyarromenyar_adj;Hyarromenyarian;Hyarromenyarian;;;Hyarromenyarian;;x
b_tarmear;Tarmear;Tarmear;;;Tarmear;;x
b_tarmear_adj;Tarmearian;Tarmearian;;;Tarmearian;;x
b_brethyar;Brethyar;Brethyar;;;Brethyar;;x
b_brethyar_adj;Brethyarian;Brethyarian;;;Brethyarian;;x
b_frontier_1;Frontier 1;Frontier 1;;;Frontier 1;;x
b_frontier_1_adj;Frontier 1ian;Frontier 1ian;;;Frontier 1ian;;x
b_east_luneland;East Luneland;East Luneland;;;East Luneland;;x
b_east_luneland_adj;East Lunelandian;East Lunelandian;;;East Lunelandian;;x
b_noirinanyar;Ambon Noirinanyarian;Ambon Noirinanyarian;;;Ambon Noirinanyarian;;x
b_noirinanyar_adj;Noirinanyarian;Noirinanyarian;;;Noirinanyarian;;x
b_minas_ongoth;Minas Ongoth;Minas Ongoth;;;Minas Ongoth;;x
b_minas_ongoth_adj;Ongothian;Ongothian;;;Ongothian;;x
b_frontier_2;Frontier 2;Frontier 2;;;Frontier 2;;x
b_frontier_2_adj;Frontier 2ian;Frontier 2ian;;;Frontier 2ian;;x
b_west_formenyar;West Formenyar;West Formenyar;;;West Formenyar;;x
b_west_formenyar_adj;West Formenyarian;West Formenyarian;;;West Formenyarian;;x
b_west_orromenyar;West Orromenyar;West Orromenyar;;;West Orromenyar;;x
b_west_orromenyar_adj;West Orromenyarian;West Orromenyarian;;;West Orromenyarian;;x
b_annumenyar;Annumenyar;Annumenyar;;;Annumenyar;;x
b_annumenyar_adj;Annumenyarian;Annumenyarian;;;Annumenyarian;;x
b_evendim;Evendim;Evendim;;;Evendim;;x
b_evendim_adj;Evendimian;Evendimian;;;Evendimian;;x
b_west_emenyar;West Emenyar;West Emenyar;;;West Emenyar;;x
b_west_emenyar_adj;West Emenyarian;West Emenyarian;;;West Emenyarian;;x
b_east_emenyar;East Emenyar;East Emenyar;;;East Emenyar;;x
b_east_emenyar_adj;East Emenyarian;East Emenyarian;;;East Emenyarian;;x
b_eketyar;Eketyar;Eketyar;;;Eketyar;;x
b_eketyar_adj;Eketyarian;Eketyarian;;;Eketyarian;;x
b_oronyar;Oronyar;Oronyar;;;Oronyar;;x
b_oronyar_adj;Oronyarian;Oronyarian;;;Oronyarian;;x
b_celephyar;Celephyar;Celephyar;;;Celephyar;;x
b_celephyar_adj;Celephyarian;Celephyarian;;;Celephyarian;;x
b_random_1;Random 1;Random 1;;;Random 1;;x
b_random_1_adj;Random 1ian;Random 1ian;;;Random 1ian;;x
b_east_formenyar;East Formenyar;East Formenyar;;;East Formenyar;;x
b_east_formenyar_adj;East Formenyarian;East Formenyarian;;;East Formenyarian;;x
b_frontier_3;Frontier 3;Frontier 3;;;Frontier 3;;x
b_frontier_3_adj;Frontier 3ian;Frontier 3ian;;;Frontier 3ian;;x
b_frontier_4;Frontier 4;Frontier 4;;;Frontier 4;;x
b_frontier_4_adj;Frontier 4ian;Frontier 4ian;;;Frontier 4ian;;x
b_frontier_5;Frontier 5;Frontier 5;;;Frontier 5;;x
b_frontier_5_adj;Frontier 5ian;Frontier 5ian;;;Frontier 5ian;;x
b_mendriyar;Mendriyar;Mendriyar;;;Mendriyar;;x
b_mendriyar_adj;Mendriyarian;Mendriyarian;;;Mendriyarian;;x
b_north_bree-land;North Bree-land;North Bree-land;;;North Bree-land;;x
b_north_bree-land_adj;North Bree-landian;North Bree-landian;;;North Bree-landian;;x
b_west_bree-land;West Bree-land;West Bree-land;;;West Bree-land;;x
b_west_bree-land_adj;West Bree-landian;West Bree-landian;;;West Bree-landian;;x
b_bree-land;Bree-land;Bree-land;;;Bree-land;;x
b_bree-land_adj;Bree-landian;Bree-landian;;;Bree-landian;;x
b_midgewater;Midgewater;Midgewater;;;Midgewater;;x
b_midgewater_adj;Midgewaterian;Midgewaterian;;;Midgewaterian;;x
b_weather_hills;Weather Hills;Weather Hills;;;Weather Hills;;x
b_weather_hills_adj;Weather Hillsian;Weather Hillsian;;;Weather Hillsian;;x
b_fornost;Fornost;Fornost;;;Fornost;;x
b_fornost_adj;Fornostian;Fornostian;;;Fornostian;;x
b_gladden_fields;Gladden Fields;Gladden Fields;;;Gladden Fields;;x
b_gladden_fields_adj;Gladden Fieldsian;Gladden Fieldsian;;;Gladden Fieldsian;;x
b_khand;Khand;Khand;;;Khand;;x
b_khand_adj;Khandian;Khandian;;;Khandian;;x
b_sutcrofts;Sutcrofts;Sutcrofts;;;Sutcrofts;;x
b_sutcrofts_adj;Sutcroftsian;Sutcroftsian;;;Sutcroftsian;;x
b_north_emnet;North Emnet;North Emnet;;;North Emnet;;x
b_north_emnet_adj;North Emnetian;North Emnetian;;;North Emnetian;;x
b_amon_hen;Amon Hen;Amon Hen;;;Amon Hen;;x
b_argonath_isildur;Argond Isildur;Argond Isildur;;;Argond Isildur;;x
b_formennin;Formennin;Formennin;;;Formennin;;x
b_eafierd;Eafierd;Eafierd;;;Eafierd;;x
b_entmouth;Entmouth;Entmouth;;;Entmouth;;x
b_entmouth_adj;Entmouthian;Entmouthian;;;Entmouthian;;x
b_parth_celebrant;Parth Celebrant;Parth Celebrant;;;Parth Celebrant;;x
b_ost_celebrant;Ost Celebrant;Ost Celebrant;;;Ost Celebrant;;x
b_stangard;Stangard;Stangard;;;Stangard;;x
b_limlight;Limlight;Limlight;;;Limlight;;x
b_far_west_celebrant;Far West Celebrant;Far West Celebrant;;;Far West Celebrant;;x
b_far_west_celebrant_adj;Far West Celebrantian;Far West Celebrantian;;;Far West Celebrantian;;x
b_south_lorien;South Lorien;South Lorien;;;South Lorien;;x
b_south_lorien_adj;South Lorienian;South Lorienian;;;South Lorienian;;x
b_moria;Moria;Moria;;;Moria;;x
b_moria_adj;Moriaian;Moriaian;;;Moriaian;;x
b_north_eregion;North Eregion;North Eregion;;;North Eregion;;x
b_north_eregion_adj;North Eregionian;North Eregionian;;;North Eregionian;;x
b_norther_eregion;Norther Eregion;Norther Eregion;;;Norther Eregion;;x
b_norther_eregion_adj;Norther Eregionian;Norther Eregionian;;;Norther Eregionian;;x
b_middle_eregion;Middle Eregion;Middle Eregion;;;Middle Eregion;;x
b_middle_eregion_adj;Middle Eregionian;Middle Eregionian;;;Middle Eregionian;;x
b_west_eregion;West Eregion;West Eregion;;;West Eregion;;x
b_west_eregion_adj;West Eregionian;West Eregionian;;;West Eregionian;;x
b_ostinedhil;Ost-in-Edhil;Ost-in-Edhil;;;Ost-in-Edhil;;x
b_south_eregio_adj;South Eregioian;South Eregioian;;;South Eregioian;;x
b_swanfleet;Swanfleet;Swanfleet;;;Swanfleet;;x
b_swanfleet_adj;Swanfleetian;Swanfleetian;;;Swanfleetian;;x
b_erebor;Erebor;Erebor;;;Erebor;;x
b_erebor_adj;Ereborian;Ereborian;;;Ereborian;;x
b_souther_eregion;Souther Eregion;Souther Eregion;;;Souther Eregion;;x
b_souther_eregion_adj;Souther Eregionian;Souther Eregionian;;;Souther Eregionian;;x
b_wester_south_lorien;Wester South Lorien;Wester South Lorien;;;Wester South Lorien;;x
b_wester_south_lorien_adj;Wester South Lorienian;Wester South Lorienian;;;Wester South Lorienian;;x
b_wester_north_lorien;Wester North Lorien;Wester North Lorien;;;Wester North Lorien;;x
b_wester_north_lorien_adj;Wester North Lorienian;Wester North Lorienian;;;Wester North Lorienian;;x
b_south_melosse;South Melosse;South Melosse;;;South Melosse;;x
b_south_melosse_adj;South Melosseian;South Melosseian;;;South Melosseian;;x
b_north_melosse;North Melosse;North Melosse;;;North Melosse;;x
b_north_melosse_adj;North Melosseian;North Melosseian;;;North Melosseian;;x
b_trollshaws;Trollshaws;Trollshaws;;;Trollshaws;;x
b_trollshaws_adj;Trollshawsian;Trollshawsian;;;Trollshawsian;;x
b_hoardale;Hoardale;Hoardale;;;Hoardale;;x
b_hoardale_adj;Hoardaleian;Hoardaleian;;;Hoardaleian;;x
b_magillos;Magillos;Magillos;;;Magillos;;x
b_magillos_adj;Magillosian;Magillosian;;;Magillosian;;x
b_angmarbound;Angmarbound;Angmarbound;;;Angmarbound;;x
b_angmarbound_adj;Angmarboundian;Angmarboundian;;;Angmarboundian;;x
b_west_frontier;West Frontier;West Frontier;;;West Frontier;;x
b_west_frontier_adj;West Frontierian;West Frontierian;;;West Frontierian;;x
b_east_eldenaryar;East Eldenaryar;East Eldenaryar;;;East Eldenaryar;;x
b_east_eldenaryar_adj;East Eldenaryarian;East Eldenaryarian;;;East Eldenaryarian;;x
b_southest_eredoriath;Southest Eredoriath;Southest Eredoriath;;;Southest Eredoriath;;x
b_southest_eredoriath_adj;Southest Eredoriathian;Southest Eredoriathian;;;Southest Eredoriathian;;x
b_south_eredoriath;South Eredoriath;South Eredoriath;;;South Eredoriath;;x
b_south_eredoriath_adj;South Eredoriathian;South Eredoriathian;;;South Eredoriathian;;x
b_nothros;Nothros;Nothros;;;Nothros;;x
b_west_eredoriath_adj;Nothtrosrim;West Eredoriathian;;;Nothtrosrim;;x
b_east_eredoriath;East Eredoriath;East Eredoriath;;;East Eredoriath;;x
b_east_eredoriath_adj;East Eredoriathian;East Eredoriathian;;;East Eredoriathian;;x
b_north_eredoriath;North Eredoriath;North Eredoriath;;;North Eredoriath;;x
b_north_eredoriath_adj;North Eredoriathian;North Eredoriathian;;;North Eredoriathian;;x
b_south_west_mirkwood;South West Mirkwood;South West Mirkwood;;;South West Mirkwood;;x
b_south_west_mirkwood_adj;South West Mirkwoodian;South West Mirkwoodian;;;South West Mirkwoodian;;x
b_amon_lanc;Amon Lanc;Amon Lanc;;;Amon Lanc;;x
b_amon_lanc_adj;Amon Lancian;Amon Lancian;;;Amon Lancian;;x
b_south_north_west_mirkwood;South North West Mirkwood;South North West Mirkwood;;;South North West Mirkwood;;x
b_south_north_west_mirkwood_adj;South North West Mirkwoodian;South North West Mirkwoodian;;;South North West Mirkwoodian;;x
b_south_mirkwood;South Mirkwood;South Mirkwood;;;South Mirkwood;;x
b_south_mirkwood_adj;South Mirkwoodian;South Mirkwoodian;;;South Mirkwoodian;;x
b_south_east_mirkwood;South East Mirkwood;South East Mirkwood;;;South East Mirkwood;;x
b_south_east_mirkwood_adj;South East Mirkwoodian;South East Mirkwoodian;;;South East Mirkwoodian;;x
b_south_north_east_mirkwood;South North East Mirkwood;South North East Mirkwood;;;South North East Mirkwood;;x
b_south_north_east_mirkwood_adj;South North East Mirkwoodian;South North East Mirkwoodian;;;South North East Mirkwoodian;;x
b_the_narrows;The Narrows;The Narrows;;;The Narrows;;x
b_the_narrows_adj;The Narrowsian;The Narrowsian;;;The Narrowsian;;x
b_middle_south_west_mirkwood;Middle South West Mirkwood;Middle South West Mirkwood;;;Middle South West Mirkwood;;x
b_middle_south_west_mirkwood_adj;Middle South West Mirkwoodian;Middle South West Mirkwoodian;;;Middle South West Mirkwoodian;;x
b_middle_south_east_mirkwood;Middle South East Mirkwood;Middle South East Mirkwood;;;Middle South East Mirkwood;;x
b_middle_south_east_mirkwood_adj;Middle South East Mirkwoodian;Middle South East Mirkwoodian;;;Middle South East Mirkwoodian;;x
b_middle_north_west_mirkwood;Middle North West Mirkwood;Middle North West Mirkwood;;;Middle North West Mirkwood;;x
b_middle_north_west_mirkwood_adj;Middle North West Mirkwoodian;Middle North West Mirkwoodian;;;Middle North West Mirkwoodian;;x
b_middle_central_mirkwood;Middle Central Mirkwood;Middle Central Mirkwood;;;Middle Central Mirkwood;;x
b_middle_central_mirkwood_adj;Middle Central Mirkwoodian;Middle Central Mirkwoodian;;;Middle Central Mirkwoodian;;x
b_middle_north_east_mirkwood;Middle North East Mirkwood;Middle North East Mirkwood;;;Middle North East Mirkwood;;x
b_middle_north_east_mirkwood_adj;Middle North East Mirkwoodian;Middle North East Mirkwoodian;;;Middle North East Mirkwoodian;;x
b_west_forest_road;West Forest Road;West Forest Road;;;West Forest Road;;x
b_west_forest_road_adj;West Forest Roadian;West Forest Roadian;;;West Forest Roadian;;x
b_east_forest_road;East Forest Road;East Forest Road;;;East Forest Road;;x
b_east_forest_road_adj;East Forest Roadian;East Forest Roadian;;;East Forest Roadian;;x
b_thanduils_halls;Thanduils Halls;Thanduils Halls;;;Thanduils Halls;;x
b_thanduils_halls_adj;Thanduils Hallsian;Thanduils Hallsian;;;Thanduils Hallsian;;x
b_mountains_of_mirkwood;Mountains of Mirkwood;Mountains of Mirkwood;;;Mountains of Mirkwood;;x
b_mountains_of_mirkwood_adj;Mountains of Mirkwoodian;Mountains of Mirkwoodian;;;Mountains of Mirkwoodian;;x
b_rosgobel;Rosgobel;Rosgobel;;;Rosgobel;;x
b_rosgobel_adj;Rosgobelian;Rosgobelian;;;Rosgobelian;;x
b_north_west_mirkwood;North West Mirkwood;North West Mirkwood;;;North West Mirkwood;;x
b_north_west_mirkwood_adj;North West Mirkwoodian;North West Mirkwoodian;;;North West Mirkwoodian;;x
b_north_mirkwood;North Mirkwood;North Mirkwood;;;North Mirkwood;;x
b_north_mirkwood_adj;North Mirkwoodian;North Mirkwoodian;;;North Mirkwoodian;;x
b_north_east_mirkwood;North East Mirkwood;North East Mirkwood;;;North East Mirkwood;;x
b_north_east_mirkwood_adj;North East Mirkwoodian;North East Mirkwoodian;;;North East Mirkwoodian;;x
b_south_emyn_muil;South Emyn Muil;South Emyn Muil;;;South Emyn Muil;;x
b_south_emyn_muil_adj;South Emyn Muilian;South Emyn Muilian;;;South Emyn Muilian;;x
b_north_emyn_muil;North Emyn Muil;North Emyn Muil;;;North Emyn Muil;;x
b_north_emyn_muil_adj;North Emyn Muilian;North Emyn Muilian;;;North Emyn Muilian;;x
b_east_bight;East Bight;East Bight;;;East Bight;;x
b_east_bight_adj;East Bightian;East Bightian;;;East Bightian;;x
b_gorgoroth_plateau;Gorgoroth Plateau;Gorgoroth Plateau;;;Gorgoroth Plateau;;x
b_gorgoroth_plateau_adj;Gorgoroth Plateauian;Gorgoroth Plateauian;;;Gorgoroth Plateauian;;x
b_gap_of_nurn;Gap of Nurn;Gap of Nurn;;;Gap of Nurn;;x
b_gap_of_nurn_adj;Gap of Nurnian;Gap of Nurnian;;;Gap of Nurnian;;x
b_east_gorgoroth;East Gorgoroth;East Gorgoroth;;;East Gorgoroth;;x
b_east_gorgoroth_adj;East Gorgorothian;East Gorgorothian;;;East Gorgorothian;;x
b_harlindon_top;Harlindon Top;Harlindon Top;;;Harlindon Top;;x
b_harlindon_top_adj;Harlindon Topian;Harlindon Topian;;;Harlindon Topian;;x
b_harlindon_top_mid;Harlindon Top Mid;Harlindon Top Mid;;;Harlindon Top Mid;;x
b_harlindon_top_mid_adj;Harlindon Top Midian;Harlindon Top Midian;;;Harlindon Top Midian;;x
b_harlindon_top_left;Harlindon Top Left;Harlindon Top Left;;;Harlindon Top Left;;x
b_harlindon_top_left_adj;Harlindon Top Leftian;Harlindon Top Leftian;;;Harlindon Top Leftian;;x
b_harlindon_mid_left;Harlindon Mid Left;Harlindon Mid Left;;;Harlindon Mid Left;;x
b_harlindon_mid_left_adj;Harlindon Mid Leftian;Harlindon Mid Leftian;;;Harlindon Mid Leftian;;x
b_harlindon_mid;Harlindon Mid;Harlindon Mid;;;Harlindon Mid;;x
b_harlindon_mid_adj;Harlindon Midian;Harlindon Midian;;;Harlindon Midian;;x
b_harlindon_mid_left_lower;Harlindon Mid Left Lower;Harlindon Mid Left Lower;;;Harlindon Mid Left Lower;;x
b_harlindon_mid_left_lower_adj;Harlindon Mid Left Lowerian;Harlindon Mid Left Lowerian;;;Harlindon Mid Left Lowerian;;x
b_harlindon_bottom_mid;Harlindon Bottom Mid;Harlindon Bottom Mid;;;Harlindon Bottom Mid;;x
b_harlindon_bottom_mid_adj;Harlindon Bottom Midian;Harlindon Bottom Midian;;;Harlindon Bottom Midian;;x
b_harlindon_bottom_right;Harlindon Bottom Right;Harlindon Bottom Right;;;Harlindon Bottom Right;;x
b_harlindon_bottom_right_adj;Harlindon Bottom Rightian;Harlindon Bottom Rightian;;;Harlindon Bottom Rightian;;x
b_opposite_girithlin;Opposite Girithlin;Opposite Girithlin;;;Opposite Girithlin;;x
b_opposite_girithlin_adj;Opposite Girithlinian;Opposite Girithlinian;;;Opposite Girithlinian;;x
b_ered_luin_south_enclave;Ered Luin South Enclave;Ered Luin South Enclave;;;Ered Luin South Enclave;;x
b_ered_luin_south_enclave_adj;Ered Luin South Enclaveian;Ered Luin South Enclaveian;;;Ered Luin South Enclaveian;;x
b_ered_luin_north_enclave;Ered Luin North Enclave;Ered Luin North Enclave;;;Ered Luin North Enclave;;x
b_ered_luin_north_enclave_adj;Ered Luin North Enclaveian;Ered Luin North Enclaveian;;;Ered Luin North Enclaveian;;x
b_lower_west_of_shire;Lower West of Shire;Lower West of Shire;;;Lower West of Shire;;x
b_lower_west_of_shire_adj;Lower West of Shireian;Lower West of Shireian;;;Lower West of Shireian;;x
b_mid_west_of_shire;Mid West of Shire;Mid West of Shire;;;Mid West of Shire;;x
b_mid_west_of_shire_adj;Mid West of Shireian;Mid West of Shireian;;;Mid West of Shireian;;x
b_west_grey_haven;West Grey Haven;West Grey Haven;;;West Grey Haven;;x
b_west_grey_haven_adj;West Grey Havenian;West Grey Havenian;;;West Grey Havenian;;x
b_southest_forlindon;Southest Forlindon;Southest Forlindon;;;Southest Forlindon;;x
b_southest_forlindon_adj;Southest Forlindonian;Southest Forlindonian;;;Southest Forlindonian;;x
b_south_mid_forlindon;South Mid Forlindon;South Mid Forlindon;;;South Mid Forlindon;;x
b_south_mid_forlindon_adj;South Mid Forlindonian;South Mid Forlindonian;;;South Mid Forlindonian;;x
b_south_west_forlindon;South West Forlindon;South West Forlindon;;;South West Forlindon;;x
b_south_west_forlindon_adj;South West Forlindonian;South West Forlindonian;;;South West Forlindonian;;x
b_south_mid_west_forlindon;South Mid West Forlindon;South Mid West Forlindon;;;South Mid West Forlindon;;x
b_south_mid_west_forlindon_adj;South Mid West Forlindonian;South Mid West Forlindonian;;;South Mid West Forlindonian;;x
b_south_mid_east_forlindon;South Mid East Forlindon;South Mid East Forlindon;;;South Mid East Forlindon;;x
b_south_mid_east_forlindon_adj;South Mid East Forlindonian;South Mid East Forlindonian;;;South Mid East Forlindonian;;x
b_north_mid_west_forlindon;North Mid West Forlindon;North Mid West Forlindon;;;North Mid West Forlindon;;x
b_north_mid_west_forlindon_adj;North Mid West Forlindonian;North Mid West Forlindonian;;;North Mid West Forlindonian;;x
b_north_mid_east_forlindon;North Mid East Forlindon;North Mid East Forlindon;;;North Mid East Forlindon;;x
b_north_mid_east_forlindon_adj;North Mid East Forlindonian;North Mid East Forlindonian;;;North Mid East Forlindonian;;x
b_north_neck_forlindon;North Neck Forlindon;North Neck Forlindon;;;North Neck Forlindon;;x
b_north_neck_forlindon_adj;North Neck Forlindonian;North Neck Forlindonian;;;North Neck Forlindonian;;x
b_north_west_forlindon;North West Forlindon;North West Forlindon;;;North West Forlindon;;x
b_north_west_forlindon_adj;North West Forlindonian;North West Forlindonian;;;North West Forlindonian;;x
b_northest_forlindon;Northest Forlindon;Northest Forlindon;;;Northest Forlindon;;x
b_northest_forlindon_adj;Northest Forlindonian;Northest Forlindonian;;;Northest Forlindonian;;x
b_inner_forlindon_top_west;Inner Forlindon Top West;Inner Forlindon Top West;;;Inner Forlindon Top West;;x
b_inner_forlindon_top_west_adj;Inner Forlindon Top Westian;Inner Forlindon Top Westian;;;Inner Forlindon Top Westian;;x
b_inner_forlindon_top_north;Inner Forlindon Top North;Inner Forlindon Top North;;;Inner Forlindon Top North;;x
b_inner_forlindon_top_north_adj;Inner Forlindon Top Northian;Inner Forlindon Top Northian;;;Inner Forlindon Top Northian;;x
b_inner_forlindon_top_south;Inner Forlindon Top South;Inner Forlindon Top South;;;Inner Forlindon Top South;;x
b_inner_forlindon_top_south_adj;Inner Forlindon Top Southian;Inner Forlindon Top Southian;;;Inner Forlindon Top Southian;;x
b_inner_forlindon_bttom_west;Inner Forlindon Bttom West;Inner Forlindon Bttom West;;;Inner Forlindon Bttom West;;x
b_inner_forlindon_bttom_west_adj;Inner Forlindon Bttom Westian;Inner Forlindon Bttom Westian;;;Inner Forlindon Bttom Westian;;x
b_inner_forlindon_bttom_north;Inner Forlindon Bttom North;Inner Forlindon Bttom North;;;Inner Forlindon Bttom North;;x
b_inner_forlindon_bttom_north_adj;Inner Forlindon Bttom Northian;Inner Forlindon Bttom Northian;;;Inner Forlindon Bttom Northian;;x
b_inner_forlindon_bottom_east;Inner Forlindon Bottom East;Inner Forlindon Bottom East;;;Inner Forlindon Bottom East;;x
b_inner_forlindon_bottom_east_adj;Inner Forlindon Bottom Eastian;Inner Forlindon Bottom Eastian;;;Inner Forlindon Bottom Eastian;;x
b_forlindon_top_east_bottom;Forlindon Top East Bottom;Forlindon Top East Bottom;;;Forlindon Top East Bottom;;x
b_forlindon_top_east_bottom_adj;Forlindon Top East Bottomian;Forlindon Top East Bottomian;;;Forlindon Top East Bottomian;;x
b_ettendales;Ettendales;Ettendales;;;Ettendales;;x
