#CODE;ENGLISH;FRENCH;GERMAN;;ESPAÑOL;;;;;;;;;x
lost_holy_war;Lost Invasions;A perdu des guerres saintes;Verlorene heilige Kriege;;Guerras Santas Perdidas;;;;;;;;;x
paragon_of_virtue;Paragons of Virtue;Parangon de vertu;Ausbünde an Tugend;;Modelos de Virtud;;;;;;;;;x
ruler_bowed_to_pope;High King Demands Accepted;Exigences papales acceptées;Päpstliche Forderungen Angenommen;;Demandas Papales Aceptadas;;;;;;;;;x
ruler_defied_pope;High King Demands Refused;Exigences papales refusées;Päpstliche Forderunge Abgelehnt;;Demandas Papales Rechazadas;;;;;;;;;x
ruler_bowed_to_patriarch;High King Demands Accepted;Exigences patriarcales acceptées;Patriarchalische Forderungen Angenommen;;Demandas Patriarcales Aceptadas;;;;;;;;;x
ruler_defied_patriarch;High King Demands Refused;Exigences patriarcales refusées;Patriarchalische Forderungen Abgelehnt;;Demandas Patriarcales Rechazadas;;;;;;;;;x
religious_order_formed;Martial Orders Formed;Ordres religieux formés;Religiöser Orden gegründet;;Órdenes Religiosas Formadas;;;;;;;;;x
head_of_religion_neglect;Neglectful High King;Chef religieux négligent;Pflichtvergessenes Religionsoberhaupt;;Jefe Supremo de Religión Negligente;;;;;;;;;x
#convert_to_attacker_religion;Convert to Attacker's Religion;Conversion à la religion des attaquants;Zur Religion des Angreifers konvertieren;;Convertir a la Religión del Atacante;;;;;;;;;x
#convert_to_attacker_religion_desc;We are currently under attack for religious reasons. If I accept conversion, I can end this war now and protect my people...;Nous sommes présentement attaqués pour des raisons religieuses. Si j'accepte la conversion, je pourrai mettre fin à cette guerre et protéger mon peuple...;Wir werden aus religiösen Gründen angegriffen. Wenn ich der Konvertierung zustimme, kann ich den Krieg sofort beenden und mein Volk schützen…;;En estos momentos estamos bajo ataque por motivos religiosos. Si acepto la conversión, puedo terminar esta guerra y proteger a mi pueblo...;;;;;;;;;x
#VASSAL_OPINION_CHANGE;All vassals' opinion of §Y$ABOUT$§! changes by $MUCH$;L'opinion des vassaux sur §Y$ABOUT$§! change de $MUCH$;Die Haltung aller Vasallen von §Y$ABOUT$§! verändert sich um $MUCH$;;La opinión de todos los vasallos acerca de §Y$ABOUT$§! cambia por $MUCH$;;;;;;;;;x
#OPINION_CHANGE;§Y$ACTIVE$'s§! opinion of §Y$PASSIVE$§! changes by $MUCH$;L'opinion de §Y$ACTIVE$'s§! au sujet de §Y$PASSIVE$§! change de $MUCH$;§Y$ACTIVE$s§! Meinung von §Y$PASSIVE$§! ändert sich um $MUCH$;;La opinión de §Y$ACTIVE$'s§! acerca de §Y$PASSIVE$§! cambia por $MUCH$;;;;;;;;;x
#OPINION_CHANGE_TIMER;for §Y$TIME$§! $TIMEUNIT$.;pendant §Y$TIME$§! $TIMEUNIT$.;für §Y$TIME$§! $TIMEUNIT$.;;para §Y$TIME$§! $TIMEUNIT$.;;;;;;;;;x
#HOSTILE_LOOTING;§YHostile§! and raiding §Y$ENEMY$§! for loot.\nThis will last another §Y$DAYS$§! days.;§YHostile§! et attaque §Y$ENEMY$§! afin de le piller.\nCela ne durera pas §Y$DAYS$§! jours.;§YFeindlich§! und plündert §Y$ENEMY$§! für Beute.\nDies wird noch §Y$DAYS$§! Tage andauern.;;§YHostile§! y asaltando §Y$ENEMY$§! por el botín.\nEsto durará otros §Y$DAYS$§! días.;;;;;;;;;x
#HOSTILE_LOOTED;§YHostile§! towards §Y$ENEMY$§! due to being raided.\nThis will last another §Y$DAYS$§! days.;§YHostile§! envers §Y$ENEMY$§! en raison des pillages subis.\nCela ne durera pas §Y$DAYS$§! jours.;§YFeindlich§! gegenüber §Y$ENEMY$§! aufgrund von Plünderungen.\nDies wird noch §Y$DAYS$§! Tage andauern.;;§YHostile§! hacia §Y$ENEMY$§! por estar siendo atacados.\n Esto durará otros §Y$DAYS$§! días.;;;;;;;;;x
#HOSTILE_BOTH_LOOTING;§YHostile§! towards §Y$ENEMY$§! due to mutual raids.\nThis will last another §Y$DAYS$§! days.;§YHostile§! envers §Y$ENEMY$§! puisqu'ils s'attaquent mutuellement.\nCela ne durera pas §Y$DAYS$§! jours.;§YFeindlich§! gegenüber §Y$ENEMY$§! aufgrund von gegenseitigen Plünderungen.\nDies wird noch §Y$DAYS$§! Tage andauern.;;§YHostile§! hacia §Y$ENEMY$§! por ataques mutuos.\nEsto durará otros §Y$DAYS$§! días.;;;;;;;;;x
#TIMEUNIT_YEARS;years;années;Jahre;;años;;;;;;;;;x
#TIMEUNIT_MONTHS;months;mois;Monate;;meses;;;;;;;;;x
ca_shipyard_1;Castle Shipyard;Chantier naval du château;Schloss-Werft;;Astillero del Castillo;;;;;;;;;x
ca_shipyard_2;Castle Shipyard;Chantier naval du château;Schloss-Werft;;Astillero del Castillo;;;;;;;;;x
ca_shipyard_3;Castle Shipyard;Chantier naval du château;Schloss-Werft;;Astillero del Castillo;;;;;;;;;x
ca_shipyard_4;Castle Shipyard;Chantier naval du château;Schloss-Werft;;Astillero del Castillo;;;;;;;;;x
ct_shipyard_1;City Shipyard;Chantier naval de la ville;Stadt-Werft;;Astillero de la Ciudad;;;;;;;;;x
ct_shipyard_2;City Shipyard;Chantier naval de la ville;Stadt-Werft;;Astillero de la Ciudad;;;;;;;;;x
ct_shipyard_3;City Shipyard;Chantier naval de la ville;Stadt-Werft;;Astillero de la Ciudad;;;;;;;;;x
ct_shipyard_4;City Shipyard;Chantier naval de la ville;Stadt-Werft;;Astillero de la Ciudad;;;;;;;;;x
tp_shipyard_1;Temple Shipyard;Chantier naval du temple;Tempel-Werft;;Astillero del Templo;;;;;;;;;x
tp_shipyard_2;Temple Shipyard;Chantier naval du temple;Tempel-Werft;;Astillero del Templo;;;;;;;;;x
tp_shipyard_3;Temple Shipyard;Chantier naval du temple;Tempel-Werft;;Astillero del Templo;;;;;;;;;x
tp_shipyard_4;Temple Shipyard;Chantier naval du temple;Tempel-Werft;;Astillero del Templo;;;;;;;;;x
shipyard_desc;Skilled shipwrights are hard at work here, building all sorts of riverfaring and seafaring vessels.;De talentueux charpentiers sont à l'œuvre ici, construisant toutes sortes de navires.;Erfahrene Schiffsbauer arbeiten hier hart und bauen alle Arten von hochseetüchtigen Schiffen.;;Carpinteros navales cualificados trabajan duro aquí, construyendo todo tipo de embarcaciones marinas.;;;;;;;;;x
TOGGLE_LOOTER;Toggle Looter;Activer pilleur;Plünderer aktivieren/deaktivieren;;Conmutar Saqueador;;;;;;;;;x
TOGGLE_LOOTER_DESC;Setting this Unit to be a Looter will allow it to loot the provinces and holdings of other rulers.\nThis will cause a temporary state of hostility with them however, allowing them to attack any of your troops;En paramétrant cette unité pour qu'elle soit pilleuse, elle pourra piller les provinces et les propriétés des autres souverains.\nCela entraînera toutefois une hostilité temporaire de leur part et ils pourront attaquer vos troupes à leur guise.;Stellt diese Einheit als Plünderer ein, damit sie Provinzen und Liegenschaften anderer Herrscher plündern kann.\nDies wird allerdings eine temporäre Feindseligkeit mit ihnen beschwören, die ihnen den Angriff Eurer Truppen erlaubt.;;Jugando esta Unidad, ser un Saqueador permite saquear las provincias y propiedades de otros soberanos.\nSin embargo esto provocará un estado de hostilidad temporal con ellos, permitiéndoles atacar a cualquiera de tus tropas;;;;;;;;;x
REL_AUTHORITY_CHANGE;§Y$RELIGION$§!: $PERC$ Hegemony for §Y$TIME$§! $TIMEUNIT$.\n;§Y$RELIGION$§! : $PERC$ en autorité morale pendant §Y$TIME$§! $TIMEUNIT$.\n;§Y$RELIGION$§!: $PERC$ Moral-Autorität für §Y$TIME$§! $TIMEUNIT$.\n;;Autoridad Moral de §Y$RELIGION$§!: $PERC$ para §Y$TIME$§! $TIMEUNIT$.\n;;;;;;;;;x
IS_HOLY_CITY_FOR_RELIGION;The §Y$RELIGION$§! race considers §Y$HOLDING$§! to be sacred;Le §Y$RELIGION$§! considère §Y$HOLDING$§! comme un lieu saint;Der §Y$RELIGION$§!-Glaube betrachtet §Y$HOLDING$§! als eine Heilige Stätte;;La fe §Y$RELIGION$§! considera §Y$HOLDING$§! un sitio sagrado;;;;;;;;;x
IS_HOLY_CITY_FOR_RELIGION_2;They have control of the holding;Ils ont le contrôle sur cette propriété;Sie besitzen die Kontrolle über diese Liegenschaften;;Ellos controlan la propiedad;;;;;;;;;x
IS_HOLY_ORDER;Is Martial Order;Est un ordre saint;ist ein Orden;;Es Orden Sagrada;;;;;;;;;x
IS_NOT_HOLY_ORDER;Is NOT Martial Order;N'est PAS un ordre saint;ist KEIN Orden;;NO es Orden Sagrada;;;;;;;;;x
#opinion_looted;Pillaged my Lands;Mes terres pillées;Hat meine Ländereien geplündert;;Mis tierras saqueadas;;;;;;;;;x
#opinion_heir_guardian_my_culture;Heir Educated with Proper Culture;Héritier éduqué dans sa propre culture;Erbe mit passender, kultureller Ausbildung;;Heredero Educado con Cultura Propia;;;;;;;;;x
#opinion_heir_guardian_foreign_culture;Heir Educated with Foreign Culture;Héritier éduqué dans une culture étrangère;Erbe mit fremder, kultureller Ausbildung;;Heredero Educado con Cultura Extranjera;;;;;;;;;x
#PORTAGE;Portage between §Y$FROM$§! and §Y$TO$§!;Portage entre §Y$FROM$§! et §Y$TO$§!;Transport zwischen §Y$FROM$§! und §Y$TO$§!;;Porteo entre §Y$FROM$§! y §Y$TO$§!;;;;;;;;;x
#PORTAGE_DESC;A Portage allows ships to move between Major Rivers over a land province;Un portage permet aux navires de traverser une province terrestre pour passer d'un fleuve à un autre;Ein Transport erlaubt Schiffen zwischen großen Flüssen über den Landweg zu wechseln;;Un Porteo permite a los barcos moverse entre Grandes Ríos por el terreno de una provincia ;;;;;;;;;x
#HOLY_SITE_CONTROLLED;(controlled);(contrôlé);(kontrolliert);;(controlado);;;;;;;;;x
#HOLY_SITE_PARTIALLY_CONTROLLED;(partial control);(partiellement contrôlé);(teilweise kontrolliert);;(control parcial);;;;;;;;;x
#HOLY_SITE_NOT_CONTROLLED;(not controlled);(non contrôlé);(nicht kontrolliert);;(no controlado);;;;;;;;;x
#RELHEAD_CONTROLS;controls a holy site;contrôle un lieu saint;kontrolliert eine heilige Stätte;;controla un sitio sagrado;;;;;;;;;x
#HOLY_SITE_OF;Holy Site of;Lieu saint de;Heilige Stätte von;;Sitio Sagrado de;;;;;;;;;x
#RELHEAD_DIPLO;Diplomacy of;Diplomatie de;Diplomatie von;;Diplomacia de;;;;;;;;;x
#RELHEAD_PIETY;[Player.Religion.GetPietyName] of;[Player.Religion.GetPietyName] de;[Player.Religion.GetPietyName] von;;[Player.Religion.GetPietyName] de;;;;;;;;;x
#ORGANIZED_RELIGION;Organized Religion;Religion organisée;Organisierte Religion;;Religión Organizada;;;;;;;;;x
#INTERACTION_REQUIRES_RECIPIENT_CAN_MARRY;§Y[Recipient.GetTitledFirstName]§! must be able to marry and produce heirs;§Y[Recipient.GetTitledFirstName]§! doit pouvoir se marier et engendrer des héritiers;§Y[Recipient.GetTitledFirstName]§! muss heiraten und Erben produzieren können;;§Y[Recipient.GetTitledFirstName]§! debe poder casarse y producir herederos;;;;;;;;;x
#INTERACTION_PREP_INV_ALREADY_TARGETTED;§Y[Recipient.GetTitledFirstName]§! is not already targeted by a Prepared Invasion;§Y[Recipient.GetTitledFirstName]§! n'est pas déjà la cible d'une invasion planifiée;§Y[Recipient.GetTitledFirstName]§! ist noch nicht das Ziel einer Vorbereiteten Invasion;;§Y[Recipient.GetTitledFirstName]§! aún no es objetivo para una Invasión Preparada;;;;;;;;;x
#INTERACTION_PREP_INV_ONLY_ONCE;§Y[Actor.GetTitledFirstName]§! can only prepare one invasion in [Actor.GetPossPronoun] lifetime;§Y[Actor.GetTitledFirstName]§! ne peut planifier qu'une seule invasion dans sa vie;§Y[Actor.GetTitledFirstName]§! kann nur eine Invasion in [Actor.GetPossPronoun] Leben vorbereiten;;§Y[Actor.GetTitledFirstName]§! puede preparar solamente una invasión en [Actor.GetPossPronoun] vida;;;;;;;;;x
#MORAL_AUTHORITY_OF_RELIGION;Hegemony of the §Y$RELIGION$§! faith: §Y$AUTHORITY$%§!;Autorité morale pour le/la §Y$RELIGION$§! : §Y$AUTHORITY$%§!;Moral-Autorität des §Y$RELIGION$§!-Glaubens: §Y$AUTHORITY$%§!;;Autoridad Moral de la fe §Y$RELIGION$§!: §Y$AUTHORITY$%§!;;;;;;;;;x

# Unification of a Race under a High King

EVTNAME670;The [Root.Religion.GetName] Unification;Réforme du/de l' [Root.Religion.GetName];Reformation des [Root.Religion.GetName]-Glaubens;;Reforma de la Fe [Root.Religion.GetName];;;;;;;;;x
EVTDESC670;The ancient [Root.Religion.GetName] race is proving unable to withstand the coming of Morgoth. Rather than abandoning their realms, [Root.GetTitledName] has been crowned High King of all the [Root.Religion.GetName] people on Middle-Earth by a council of its wisest scholars and priests. With all members united under one centralized realm with a stable succession, they hope that the [Root.Religion.GetName] people will be better armed to fight back against the Enemy and foreign interlopers!;L'ancienne religion [Root.Religion.GetName] n'est pas à même de résister à l'assaut de la Croix et de la Lune. Plutôt que de délaisser les veilles mœurs, [Root.GetTitledName] ainsi que les plus puissants prêtres ont décidé de réformer la foi pour le [Root.Religion.GetName]. Grâce à des rites codifiés, à une écriture sainte et à une hiérarchie ecclésiastique sous un seul chef, ils espèrent que la foi réformée en le [Root.Religion.GetName] est mieux armée pour repousser les croyances étrangères faibles et efféminées ! ;Die altertümliche [Root.Religion.GetName]-Religion kann dem Ansturm des Kreuzes und des Mondes nichts entgegensetzen. Doch statt die alten Pfade zu verlassen, haben sich [Root.GetTitledName] und die mächstigsten Priester dazu entschlossen, den [Root.Religion.GetName]-Glauben zu reformieren. Mit kodifizierten Riten, einer heiligen Schrift und einer strikten Kirchen-Hierarchie unter einem einzelnen Oberhaupt hoffen sie, dass der reformierte [Root.Religion.GetName]-Glaube besser gegen die schwachen und infamen, fremden Ansichten bestehen kann!;;La antigua religión [Root.Religion.GetName] está demostrando ser incapaz de resistir la arremetida de la Cruz y de la Luna. En lugar de abandonar las viejas costumbres, [Root.GetTitledName] y los más poderosos sacerdotes han decidido reformar la fe [Root.Religion.GetName]. Con ritos codificados, una escritura sagrada y una jerarquía estricta en la iglesia bajo un solo líder, esperan que la fe [Root.Religion.GetName] reformada esté mejor armada para luchar contra las creencias extranjeras débiles y afeminadas!;;;;;;;;;x
EVTOPTA670;In the name of [Root.Religion.GetRandomGodName]!;Pour [Root.Religion.GetRandomGodName] !;Für [Root.Religion.GetRandomGodName]!;;¡Por [Root.Religion.GetRandomGodName]!;;;;;;;;;x
EVTOPTB670;Long live the High King!;Adoptez la réforme !;Begrüßt die Reformation!;;¡Acoge la Reforma!;;;;;;;;;x
EVTOPTC670;I will not surrender my freedom to this upstart.;Les vieilles mœurs valent toujours mieux ;Die alten Pfade sind immernoch die besten;;Las viejas formas aún son mejores;;;;;;;;;x
EVTOPTD670;Well, good for them, I suppose.;Ce sont toujours des barbares !;Sie sind noch immer Barbaren!;;¡Siguen siendo bárbaros!;;;;;;;;;x
#NUM_CULTURE_REALM_#PROVS_LESS;Fewer than §Y$NUM$§! §Y$CULTURE$§! Counties in Realm;Moins de §Y$NUM$§! comtés §Y$CULTURE$§! dans le royaume;Weniger als §Y$NUM$§! §Y$CULTURE$§! Grafschaften im Reich;;Menos de §Y$NUM$§! Condados §Y$CULTURE$§! en Reino;;;;;;;;;x
#NUM_CULTURE_REALM_#PROVS_MORE;At least §Y$NUM$§! §Y$CULTURE$§! Counties in Realm;Au moins §Y$NUM$§! comtés §Y$CULTURE$§! dans le royaume;Mindestens §Y$NUM$§! §Y$CULTURE$§! Grafschaften im Reich;;Al menos §Y$NUM$§! Condados §Y$CULTURE$§! en Reino;;;;;;;;;x
#NUM_TITLE_REALM_#PROVS_LESS;Fewer than §Y$NUM$§! Counties within the §Y$TITLE$§! in Realm;Moins de §Y$NUM$§! comtés au sein du royaume §Y$TITLE$§! ;Weniger als §Y$NUM$§! Grafschaften unter §Y$TITLE$§! im Reich;;Menos de §Y$NUM$§! Condados dentro del §Y$TITLE$§! en Reino;;;;;;;;;x
#NUM_TITLE_REALM_#PROVS_MORE;At least §Y$NUM$§! Counties within the §Y$TITLE$§! in Realm;Au moins §Y$NUM$§! comtés au sein du royaume §Y$TITLE$§! ;Mindestens §Y$NUM$§! Grafschaften unter §Y$TITLE$§! im Reich;;Al menos §Y$NUM$§! Condados dentro del §Y$TITLE$§! en Reino;;;;;;;;;x
NOT_ENOUGH_AUTHORITY_TO_REFORM_RELIGION;§RThe Hegemony of §Y$RELIGION$§R must be at least §Y$NEED$§!;§RL'autorité morale du/de l' §Y$RELIGION$§R doit atteindre au moins §Y$NEED$§!;§RDie Moral-Autorität von §Y$RELIGION$§R muss mindestens §Y$NEED$§! betragen;;§RLa Autoridad Moral de §Y$RELIGION$§R debe ser al menos §Y$NEED$§!;;;;;;;;;x
NOT_ENOUGH_HOLY_SITES_TO_REFORM_RELIGION;§RYou only control §Y$CURRENT$§R of the §Y$RELIGION$§R sacred places, you need at least §Y$NEED$§!;§RVous ne contrôlez que §Y$CURRENT$§R des lieux saints du/de l' §Y$RELIGION$§R, il vous en faut au moins §Y$NEED$§!;§RIhr kontrolliert nur §Y$CURRENT$§R der heiligen Stätten von §Y$RELIGION$§R, Ihr braucht mindestens §Y$NEED$§!;;§RSólo controlas §Y$CURRENT$§R de los sitios sagrados §Y$RELIGION$§R, necesitas al menos §Y$NEED$§!;;;;;;;;;x
