#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
LEDGER_SORT_DELAYED;?Click to sort using this column?;?Cliquez pour trier cette colonne?;?Zum Sortieren nach dieser Spalte hier klicken?;;?Clic para ordenar usando esta columna?;;;;;;;;;x
EVTDESC73223;Enough time has passed, I deserve to become Steward of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;Assez d'eau a coul?sous les ponts ! Je m?ite de devenir Intendant de [Root.PrimaryTitle.GetFullName], et [Root.Liege.GetTitledFirstName] me conf?era ce titre !;Es ist genug Zeit verstrichen und ich verdiene es, Hofmeister von [Root.PrimaryTitle.GetFullName] zu werden und  [Root.Liege.GetTitledFirstName] wird mich dazu machen!;;Ha transcurrido tiempo suficiente, merezco convertirme en [Root.GetTreasurerName] de [Root.PrimaryTitle.GetFullName] ? [Root.Liege.GetTitledFirstName] lo har?;;;;;;;;;x
EVTOPTA73223;I await [Root.Liege.GetHerHis] reply eagerly.;J'attends sa r?onse avec impatience.;Ich warte sehnlichst auf [Root.Liege.GetHerHis] Antwort.;;Espero su respuesta con impaciencia.;;;;;;;;;x
EVTTOOLTIP73224;will listen to our petition and hopefully make a wise choice;?outera notre requ?e. Esp?ons une sage d?ision.;wird unser Gesuch anh?en und hoffentlich eine weise Entscheidung treffen.;;escuchar?nuestra petici? y si dios quiere tomar?una sabia decisi?.;;;;;;;;;x
#EVTDESC73224;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become Steward of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petionioning me again about it.;J'ai promis ?[From.GetBestName] qu'[From.GetSheHe] aurait une chance de devenir Intendant de [Root.PrimaryTitle.GetFullName]. [From.GetSheHe] a r?t??sa requ?e.;Ich versprach [From.GetBestName], dass [From.GetSheHe] eine Chance bek?e, Hofmeister von [Root.PrimaryTitle.GetFullName] zu werden. Nun ersucht  [From.GetSheHe] mich erneut darum.;;Le promet?a [From.GetBestName] que le dar? una oportunidad para convertirse en Senescal de [Root.PrimaryTitle.GetFullName]. Ahora [From.GetSheHe] vuelve a reclamarla.;;;;;;;;;x
EVTOPTA73224;[From.GetSheHeCap] is now my new Steward;[From.GetSheHeCap] est d?ormais mon nouvel intendant.;[From.GetSheHeCap] ist von nun an mein neuer Hofmeister;;Ahora [From.GetSheHe] es mi nuevo [Root.GetTreasurerName];;;;;;;;;x
EVTOPTC73224;I rule in the [Root.PrimaryTitle.GetFullName]!;Je r?ne sur [Root.PrimaryTitle.GetFullName] !;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;?o gobierno en [Root.PrimaryTitle.GetFullName]!;;;;;;;;;x
EVTDESC73225;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as Steward of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];[This.GetBestName], vous ?es digne de confiance. \nJe vous accorde le titre d'Intendant de [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];Mein/e liebe/r und vertrauensw?dige/r [This.GetBestName].\nIch gew?re Euch hiermit den Titel eines Hofmeisters von [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;Mi querido y leal [This.GetBestName].\nPor la presente os concedo el t?ulo de [Root.GetTreasurerName] de [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;;;;;;;;x
#EVTOPTA73225;Its what I deserve..;Je le m?ite?Ich habe es verdient ...;;Es lo que me merezco?;;;;;;;;x
#;;;;;;;;;;;;;;x
#EVTDESC73230;It is sad that [Root.Liege.GetTitledFirstName] is employing [Root.job_spiritual.GetTitledFirstName] as [Root.Liege.GetHerHis] Lord Spiritual. I am more competent and would be a better Lord Spiritual!;C'est triste que [Root.Liege.GetTitledFirstName] recrute [Root.job_spiritual.GetTitledFirstName] en tant que Chapelain. Je suis plus comp?ent et ferais un bien meilleur Chapelain !;Es ist traurig, dass [Root.Liege.GetTitledFirstName] [Root.job_spiritual.GetTitledFirstName] als [Root.Liege.GetHerHis] Geistlichen Lord einstellt. Ich verf?e ?er mehr Kompetenz und w?e ein besserer Geistlicher Lord!;;Es una l?tima que [Root.Liege.GetTitledFirstName] emplee a [Root.job_spiritual.GetTitledFirstName] como Noble Espiritual ?o soy m? competente y ser? mejor Noble Espiritual!;;;;;;;;;x
EVTOPTA73230;I will petition my liege!;Je d?oserai une requ?e aupr? de mon Seigneur !;Ich werde meinen Lehensherren darum ersuchen!;;?o solicitar?a mi se?r!;;;;;;;;;x
EVTTOOLTIP73231;will listen to our petition and hopefully make a wise choice;?outera notre requ?e. Esp?ons une sage d?ision.;wird unser Gesuch anh?en und hoffentlich eine weise Entscheidung treffen.;;escuchar?nuestra petici? y si dios quiere tomar?una sabia decisi?.;;;;;;;;;x
#EVTDESC73231;[From.GetBestName] claims that [From.GetSheHe] would be a better Lord Spiritual than [Root.job_spiritual.GetTitledFirstName], and petitions that [From.GetSheHe] should be given the title of Lord Spiritual of the [Root.PrimaryTitle.GetFullName].;[From.GetBestName] pr?end qu'[From.GetSheHe] ferait un meilleur Chapelain que [Root.job_spiritual.GetTitledFirstName], et r?lame le titre de Chapelain de [Root.PrimaryTitle.GetFullName].;[From.GetBestName] behauptet, dass [From.GetSheHe]ein besserer Geistlicher Lord als [Root.job_spiritual.GetTitledFirstName] w?e und ersucht darum, dass [From.GetSheHe] den Titel des Geistlichen Lords von [Root.PrimaryTitle.GetFullName] zugesprochen bek?e.;;[From.GetBestName] afirma que [From.GetSheHe] ser? mejor Noble Espiritual que [Root.job_spiritual.GetTitledFirstName] y solicita que se le otorgue a [From.GetSheHe] el t?ulo de Noble Espiritual de [Root.PrimaryTitle.GetFullName].;;;;;;;;;x
#EVTOPTA73231;[From.GetSheHeCap] is now my new Lord Spiritual;[From.GetSheHeCap] est d?ormais mon nouveau Chapelain.;[From.GetSheHeCap] ist von nun an mein neuer Geistlicher Lord;;[From.GetSheHeCap] es ahora mi nuevo Noble Espiritual;;;;;;;;;x
EVTOPTB73231;Give [Root.job_spiritual.GetTitledFirstName] a chance!;Donner ?[Root.job_spiritual.GetTitledFirstName] une chance de faire ses preuves.;Gebt [Root.job_spiritual.GetFirstName] eine Chance, sich zu beweisen.;;Dar a [Root.job_spiritual.GetTitledFirstName] la posibilidad de probarse [From.GetHerselfHimself];;;;;;;;;x
EVTTOOLTIP73232;will hear of our patience.;entendra parler de notre patience.;wird von unserer Geduld h?en.;;sabr?de nuestra paciencia.;;;;;;;;;x
EVTOPTC73231;I rule in the [Root.PrimaryTitle.GetFullName]!;Je r?ne sur [Root.PrimaryTitle.GetFullName] !;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;?o gobierno en [Root.PrimaryTitle.GetFullName]!;;;;;;;;;x
#EVTDESC73232;My liege [From.GetBestName] is not entirely happy with our performance as Lord Spiritual of the [Root.PrimaryTitle.GetFullName], and is considering our replacement..;Mon Seigneur [From.GetBestName] n'est pas satisfait de nos exploits en tant que Chapelain de [Root.PrimaryTitle.GetFullName] et songe ?nous remplacer.;Unser Lehensherr [From.GetBestName] ist nicht allzu gl?klich mit unserer Leistung als Geistlicher Lord von [Root.PrimaryTitle.GetFullName] und erw?t unseren Austausch ...;;Mi se?r [From.GetBestName] no completamente satisfecho con nuestro redimiento como Noble Espiritual de [Root.PrimaryTitle.GetFullName] y est?considerando sustituirnos...;;;;;;;;;x
EVTOPTA73232;I must prove myself!;Je dois faire mes preuves !;Ich muss mich beweisen!;;?ebo probar mi val?!;;;;;;;;;x
EVTOPTB73232;What can I do?;Que puis-je faire ?;Was kann ich tun?;;?u?puedo hacer?;;;;;;;;;x
#EVTDESC73233;Enough time has passed, I deserve to become Lord Spiritual of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;Assez d'eau a coul?sous les ponts ! Je m?ite de devenir Chapelain de [Root.PrimaryTitle.GetFullName], et [Root.Liege.GetTitledFirstName] me conf?era ce titre !;Es ist genug Zeit verstrichen und ich verdiene es, Geistlicher Lord von [Root.PrimaryTitle.GetFullName] zu werden und  [Root.Liege.GetTitledFirstName] wird mich dazu machen!;;Ha transcurrido tiempo suficiente, merezco convertirme en Noble Espiritual de [Root.PrimaryTitle.GetFullName] ? [Root.Liege.GetTitledFirstName] me nombrar?;;;;;;;;;x
EVTOPTA73233;I await [Root.Liege.GetHerHis] reply eagerly.;J'attends sa r?onse avec impatience.;Ich warte sehnlichst auf [Root.Liege.GetHerHis] Antwort.;;Espero su respuesta con impaciencia.;;;;;;;;;x
EVTTOOLTIP73234;will listen to our petition and hopefully make a wise choice;?outera notre requ?e. Esp?ons une sage d?ision.;wird unser Gesuch anh?en und hoffentlich eine weise Entscheidung treffen.;;escuchar?nuestra petici? y si dios quiere tomar?una sabia decisi?.;;;;;;;;;x
#EVTDESC73234;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become Lord Spiritual of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petionioning me again about it.;J'ai promis ?[From.GetBestName] qu'[From.GetSheHe] aurait une chance de devenir Chapelain de [Root.PrimaryTitle.GetFullName]. [From.GetSheHe] a r?t??sa requ?e.;Ich versprach [From.GetBestName], dass [From.GetSheHe] eine Chance bek?e, Geistlicher Lord von [Root.PrimaryTitle.GetFullName] zu werden. Nun ersucht  [From.GetSheHe] mich erneut darum.;;Le promet?a [From.GetBestName] que le dar? una oportunidad para convertirse en Noble Espiritual de [Root.PrimaryTitle.GetFullName]. Ahora [From.GetSheHe] me la reclama de nuevo.;;;;;;;;;x
#EVTOPTA73234;[From.GetSheHeCap] is now my new Lord Spiritual;[From.GetSheHeCap] est d?ormais mon nouveau Chapelain;[From.GetSheHeCap] ist von nun an mein neuer Geistlicher Lord;;Ahora [From.GetSheHe] es mi nuevo Noble Espiritual;;;;;;;;;x
EVTOPTC73234;I rule in the [Root.PrimaryTitle.GetFullName]!;Je r?ne sur [Root.PrimaryTitle.GetFullName] !;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;?o gobierno en [Root.PrimaryTitle.GetFullName]!;;;;;;;;;x
#EVTDESC73235;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as Lord Spiritual of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];[This.GetBestName], vous ?es digne de confiance. \nJe vous accorde le titre de Chapelain de [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];Mein/e liebe/r und vertrauensw?dige/r [This.GetBestName].\nIch gew?re Euch hiermit den Titel eines Geistlichen Lords von [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;Mi querido y leal [This.GetBestName].\nPor la presente os concedo el t?ulo de Noble Espiritual de [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;;;;;;;;x
EVTOPTA73235;Its what I deserve..;Je le m?ite?Ich habe es verdient ...;;Es lo que me merezco?;;;;;;;;x
#;;;;;;;;;;;;;;x
EVTDESC73240;It is sad that [Root.Liege.GetTitledFirstName] is employing [Root.job_chancellor.GetTitledFirstName] as [Root.Liege.GetHerHis] [Root.GetChancellorName]. I am more competent and would be a better [Root.GetChancellorName]!;C'est triste que [Root.Liege.GetTitledFirstName] recrute [Root.job_chancellor.GetTitledFirstName] en tant que [Root.GetChancellorName]. Je suis plus comp?ent et ferais un bien meilleur [Root.GetChancellorName] !;Es ist traurig, dass [Root.Liege.GetTitledFirstName] [Root.job_chancellor.GetTitledFirstName] als [Root.Liege.GetHerHis] [Root.GetChancellorName] einstellt. Ich verf?e ?er mehr Kompetenz und w?e ein besserer [Root.GetChancellorName]!;;Es una l?tima que [Root.Liege.GetTitledFirstName] emplee a [Root.job_chancellor.GetTitledFirstName] como su [Root.GetChancellorName]. ?o soy m? competente y ser? mejor [Root.GetChancellorName]!;;;;;;;;;x
EVTOPTA73240;I will petition my liege!;Je d?oserai une requ?e aupr? de mon Seigneur !;Ich werde meinen Lehensherren darum ersuchen!;;?o solicitar?a mi se?r!;;;;;;;;;x
EVTTOOLTIP73241;will listen to our petition and hopefully make a wise choice;?outera notre requ?e. Esp?ons une sage d?ision.;wird unser Gesuch anh?en und hoffentlich eine weise Entscheidung treffen.;;escuchar?nuestra petici? y si dios quiere tomar?una sabia decisi?.;;;;;;;;;x
EVTDESC73241;[From.GetBestName] claims that [From.GetSheHe] would be a better [Root.GetChancellorName] than [Root.job_chancellor.GetTitledFirstName], and petitions that [From.GetSheHe] should be given the title of [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName].;[From.GetBestName] pr?end qu'[From.GetSheHe] ferait un meilleur [Root.GetChancellorName] que [Root.job_chancellor.GetTitledFirstName], et demande le titre de [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName].;[From.GetBestName] behauptet, dass [From.GetSheHe]ein besserer [Root.GetChancellorName] als [Root.job_chancellor.GetTitledFirstName] w?e und ersucht darum, dass [From.GetSheHe] den Titel des [Root.GetChancellorName] von [Root.PrimaryTitle.GetFullName] zugesprochen bek?e.;;[From.GetBestName] afirma que [From.GetSheHe] ser? mejor [Root.GetChancellorName] que [Root.job_chancellor.GetTitledFirstName] y solicita que se le otorgue a [From.GetSheHe] el t?ulo de [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName].;;;;;;;;;x
EVTOPTA73241;[From.GetSheHeCap] is now my new [Root.GetChancellorName];[From.GetSheHeCap] est d?ormais mon nouveau [Root.GetChancellorName].;[From.GetSheHeCap] ist von nun an mein neuer [Root.GetChancellorName];;[From.GetSheHeCap] es ahora mi nuevo [Root.GetChancellorName];;;;;;;;;x
EVTOPTB73241;Give [Root.job_chancellor.GetTitledFirstName] a chance!;Donner ?[Root.job_chancellor.GetTitledFirstName] une chance de faire ses preuves.;Gebt [Root.job_chancellor.GetTitledFirstName] eine Chance, sich zu beweisen;;Dar a [Root.job_chancellor.GetTitledFirstName] la posibilidad de probarse [From.GetHerselfHimself];;;;;;;;;x
EVTTOOLTIP73242;will hear of our patience.;entendra parler de notre patience.;wird von unserer Geduld h?en.;;sabr?de nuestra paciencia.;;;;;;;;;x
EVTOPTC73241;I rule in the [Root.PrimaryTitle.GetFullName]!;Je r?ne sur [Root.PrimaryTitle.GetFullName] !;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;?o gobierno en [Root.PrimaryTitle.GetFullName]!;;;;;;;;;x
EVTDESC73242;My liege [From.GetBestName] is not entirely happy with our performance as [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName], and is considering our replacement..;Mon Seigneur [From.GetBestName] n'est pas satisfait de nos exploits en tant que [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName] et songe ?nous remplacer.;Unser Lehensherr [From.GetBestName] ist nicht allzu gl?klich mit unserer Leistung als [Root.GetChancellorName] von [Root.PrimaryTitle.GetFullName] und spielt mit dem Gedanken, uns auszutauschen ...;;Mi se?r [From.GetBestName] no est?completamente satisfecho con nuestro rendimiento como [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName] y est?considerando sustituirnos...;;;;;;;;;x
EVTOPTA73242;I must prove myself!;Je dois faire mes preuves !;Ich muss mich beweisen!;;?ebo probar mi val?!;;;;;;;;;x
EVTOPTB73242;What can I do?;Que puis-je faire ?;Was kann ich tun?;;?u?puedo hacer?;;;;;;;;;x
EVTDESC73243;Enough time has passed, I deserve to become [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;Assez d'eau a coul?sous les ponts ! Je m?ite de devenir [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName], et [Root.Liege.GetTitledFirstName] me conf?era ce titre !;Es ist genug Zeit verstrichen und ich verdiene es, [Root.GetChancellorName] von [Root.PrimaryTitle.GetFullName] zu werden und  [Root.Liege.GetTitledFirstName] wird mich dazu machen!;;Ha transcurrido tiempo suficiente, merezco convertirme en [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName] ? [Root.Liege.GetTitledFirstName] me nombrar?;;;;;;;;;x
EVTOPTA73243;I await [Root.Liege.GetHerHis] reply eagerly.;J'attends sa r?onse avec impatience.;Ich warte sehnlichst auf [Root.Liege.GetHerHis] Antwort.;;Espero su respuesta con impaciencia.;;;;;;;;;x
EVTTOOLTIP73244;will listen to our petition and hopefully make a wise choice;?outera notre requ?e. Esp?ons une sage d?ision.;wird unser Gesuch anh?en und hoffentlich eine weise Entscheidung treffen.;;escuchar?nuestra petici? y si dios quiere tomar?una sabia decisi?.;;;;;;;;;x
#EVTDESC73244;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petionioning me again about it.;J'ai promis ?[From.GetBestName] qu'[From.GetSheHe] aurait une chance de devenir [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName]. [From.GetSheHe] a r?t??sa requ?e.;Ich versprach [From.GetBestName], dass [From.GetSheHe] eine Chance bek?e, [Root.GetChancellorName] von [Root.PrimaryTitle.GetFullName] zu werden. Nun ersucht [From.GetSheHe] mich erneut darum.;;Le promet?a [From.GetBestName] que le dar? una oportunidad para convertirse en [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName]. Ahora [From.GetSheHe] me la reclama de nuevo.;;;;;;;;;x
EVTOPTA73244;[From.GetSheHeCap] is now my new [Root.GetChancellorName];[From.GetSheHeCap] est d?ormais mon nouveau [Root.GetChancellorName].;[From.GetSheHeCap] ist von nun an mein neuer [Root.GetChancellorName];;[From.GetSheHeCap] es ahora mi nuevo [Root.GetChancellorName];;;;;;;;;x
EVTOPTC73244;I rule in the [Root.PrimaryTitle.GetFullName]!;Je r?ne sur [Root.PrimaryTitle.GetFullName] !;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;?o gobierno en [Root.PrimaryTitle.GetFullName]!;;;;;;;;;x
EVTDESC73245;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];[This.GetBestName], vous ?es digne de confiance. \nJe vous accorde le titre de [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];Mein/e liebe/r und vertrauensw?dige/r [This.GetBestName].\nIch gew?re Euch hiermit den Titel eines [Root.GetChancellorName]s von [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;Mi querido y leal [This.GetBestName].\nPor la presente os concedo el t?ulo de [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;;;;;;;;x
EVTOPTA73245;Its what I deserve..;Je le m?ite...;Ich habe es verdient ...;;Es lo que me merezco?;;;;;;;;x
#;;;;;;;;;;;;;;x
EVTOPTB3220;Pride comes before fall...;La fiert?avant la perte?Hochmut kommt vor dem Fall ...;;El orgullo precede a la ca?a...;;;;;;;;;x
EVTOPTA3237;I do not need [From.GetHerHis] advice anyway.;Je n'ai pas besoin de ses conseils de toute fa?n.;Ich brauche [From.GetHerHis] Rat ohnehin nicht.;;De todos modos no necesito [From.GetHerHis] consejo.;;;;;;;;;x
EVTDESC3140;I know I am not the best warrior in the realm, but I so wish I was. There are men who appear to be better than me, and I wish I was like them!;Je sais que je ne suis pas le plus grand guerrier du Royaume, mais comme j'aimerais le devenir ! Il y a des hommes qui semblent ?re meilleurs que moi et j'aimerais tant ?re comme eux !;Ich wei? dass ich nicht der beste Krieger im Reich bin, aber wie sehr w?schte ich, dass ich es w?e. Es gibt M?ner, die scheinen besser als ich zu sein und ich w?schte, ich w?e wie sie!;;S?que no soy el mejor guerrero del reino, pero me gustar? serlo. Otros parecen ser mejores que yo, ?esear? ser como ellos!;;;;;;;;;x
